SurveyID,SurveyDate,CustomerID,BranchID,Score,NPSCategory,PrimaryReasonID,PrimaryReason
NPS0011151,2024-08-14,C04888,B026,8,Passive,R01,Phí dịch vụ cao
NPS0011152,2024-08-11,C02229,B017,0,Detractor,R06,Mạng lưới chi nhánh thưa
NPS0011153,2024-08-14,C03318,B032,7,Passive,,
NPS0011154,2024-08-22,C02772,B038,9,Promoter,,
NPS0011155,2024-08-01,C00089,B007,10,Promoter,R06,Mạng lưới chi nhánh thưa
NPS0011156,2024-08-06,C00014,B008,9,Promoter,,
NPS0011157,2024-08-23,C03843,B050,10,Promoter,,
NPS0011158,2024-08-04,C00505,B050,8,Passive,,
NPS0011159,2024-08-08,C04277,B045,8,Passive,,
NPS0011160,2024-08-01,C01194,B050,10,Promoter,,
NPS0011161,2024-08-21,C00678,B021,9,Promoter,R05,Thái độ nhân viên chưa tốt
NPS0011162,2024-08-26,C03797,B021,10,Promoter,,
NPS0011163,2024-08-18,C00634,B049,7,Passive,,
NPS0011164,2024-08-20,C03242,B034,8,Passive,,
NPS0011165,2024-08-25,C02108,B045,9,Promoter,R01,Phí dịch vụ cao
NPS0011166,2024-08-29,C01311,B009,6,Detractor,R01,Phí dịch vụ cao
NPS0011167,2024-08-20,C03712,B024,10,Promoter,,
NPS0011168,2024-08-19,C03985,B047,9,Promoter,R06,Mạng lưới chi nhánh thưa
NPS0011169,2024-08-08,C01760,B014,2,Detractor,R01,Phí dịch vụ cao
NPS0011170,2024-08-10,C03379,B050,8,Passive,R03,Ứng dụng số khó dùng
NPS0011171,2024-08-02,C01942,B010,3,Detractor,R01,Phí dịch vụ cao
NPS0011172,2024-08-22,C02969,B032,3,Detractor,R03,Ứng dụng số khó dùng
NPS0011173,2024-08-25,C04097,B003,6,Detractor,R01,Phí dịch vụ cao
NPS0011174,2024-08-03,C03587,B014,7,Passive,R01,Phí dịch vụ cao
NPS0011175,2024-08-31,C03489,B009,8,Passive,,
NPS0011176,2024-08-30,C03139,B011,8,Passive,,
NPS0011177,2024-08-18,C02004,B050,8,Passive,R01,Phí dịch vụ cao
NPS0011178,2024-08-17,C02067,B050,2,Detractor,R01,Phí dịch vụ cao
NPS0011179,2024-08-20,C03523,B024,10,Promoter,,
NPS0011180,2024-08-11,C00786,B023,10,Promoter,,
NPS0011181,2024-08-14,C04582,B029,8,Passive,,
NPS0011182,2024-08-25,C03373,B040,10,Promoter,,
NPS0011183,2024-08-26,C02959,B006,6,Detractor,R06,Mạng lưới chi nhánh thưa
NPS0011184,2024-08-19,C00170,B006,10,Promoter,,
NPS0011185,2024-08-10,C03690,B027,10,Promoter,,
NPS0011186,2024-08-01,C01291,B006,10,Promoter,,
NPS0011187,2024-08-22,C02494,B003,10,Promoter,,
NPS0011188,2024-08-06,C00067,B022,7,Passive,R06,Mạng lưới chi nhánh thưa
NPS0011189,2024-08-07,C03943,B015,1,Detractor,R01,Phí dịch vụ cao
NPS0011190,2024-08-05,C03935,B040,2,Detractor,R01,Phí dịch vụ cao
NPS0011191,2024-08-02,C00200,B037,3,Detractor,R01,Phí dịch vụ cao
NPS0011192,2024-08-21,C01558,B009,10,Promoter,,
NPS0011193,2024-08-05,C00409,B024,5,Detractor,R01,Phí dịch vụ cao
NPS0011194,2024-08-02,C03072,B014,10,Promoter,R01,Phí dịch vụ cao
NPS0011195,2024-08-05,C04692,B007,10,Promoter,,
NPS0011196,2024-08-09,C04609,B010,7,Passive,,
NPS0011197,2024-08-25,C03997,B015,0,Detractor,R06,Mạng lưới chi nhánh thưa
NPS0011198,2024-08-15,C03887,B003,7,Passive,,
NPS0011199,2024-08-02,C00092,B045,9,Promoter,,
NPS0011200,2024-08-28,C02311,B040,0,Detractor,R01,Phí dịch vụ cao
NPS0011201,2024-08-01,C04188,B046,10,Promoter,,
NPS0011202,2024-08-19,C02035,B037,10,Promoter,,
NPS0011203,2024-08-04,C04374,B045,7,Passive,,
NPS0011204,2024-08-11,C02682,B039,9,Promoter,,
NPS0011205,2024-08-27,C03018,B035,6,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0011206,2024-08-02,C04786,B038,8,Passive,R01,Phí dịch vụ cao
NPS0011207,2024-08-31,C04602,B050,10,Promoter,,
NPS0011208,2024-08-27,C00225,B010,10,Promoter,,
NPS0011209,2024-08-08,C03511,B011,8,Passive,,
NPS0011210,2024-08-07,C00816,B021,7,Passive,,
NPS0011211,2024-08-21,C01439,B034,7,Passive,R01,Phí dịch vụ cao
NPS0011212,2024-08-19,C02137,B004,9,Promoter,,
NPS0011213,2024-08-31,C02781,B020,7,Passive,,
NPS0011214,2024-08-20,C04433,B003,10,Promoter,,
NPS0011215,2024-08-18,C01503,B001,9,Promoter,R06,Mạng lưới chi nhánh thưa
NPS0011216,2024-08-20,C02710,B034,8,Passive,R01,Phí dịch vụ cao
NPS0011217,2024-08-03,C01592,B013,9,Promoter,R01,Phí dịch vụ cao
NPS0011218,2024-08-22,C01810,B024,8,Passive,R01,Phí dịch vụ cao
NPS0011219,2024-08-26,C04704,B045,10,Promoter,,
NPS0011220,2024-08-28,C04462,B024,7,Passive,,
NPS0011221,2024-08-22,C02893,B022,10,Promoter,,
NPS0011222,2024-08-11,C04191,B042,5,Detractor,R01,Phí dịch vụ cao
NPS0011223,2024-08-01,C01226,B021,1,Detractor,R01,Phí dịch vụ cao
NPS0011224,2024-08-25,C04807,B036,9,Promoter,,
NPS0011225,2024-08-28,C03737,B003,8,Passive,R01,Phí dịch vụ cao
NPS0011226,2024-08-25,C04110,B024,9,Promoter,,
NPS0011227,2024-08-23,C00478,B016,6,Detractor,R01,Phí dịch vụ cao
NPS0011228,2024-08-18,C00045,B005,2,Detractor,R01,Phí dịch vụ cao
NPS0011229,2024-08-07,C04236,B011,6,Detractor,R01,Phí dịch vụ cao
NPS0011230,2024-08-23,C04239,B042,10,Promoter,,
NPS0011231,2024-08-24,C02620,B024,7,Passive,R01,Phí dịch vụ cao
NPS0011232,2024-08-08,C02114,B005,4,Detractor,R01,Phí dịch vụ cao
NPS0011233,2024-08-14,C02070,B008,8,Passive,R02,Thời gian chờ giao dịch lâu
NPS0011234,2024-08-07,C03114,B037,2,Detractor,R01,Phí dịch vụ cao
NPS0011235,2024-08-28,C04187,B050,5,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0011236,2024-08-30,C04248,B017,7,Passive,,
NPS0011237,2024-08-17,C01469,B045,9,Promoter,R01,Phí dịch vụ cao
NPS0011238,2024-08-02,C01060,B022,9,Promoter,,
NPS0011239,2024-08-14,C01425,B040,9,Promoter,,
NPS0011240,2024-08-10,C01941,B050,4,Detractor,R01,Phí dịch vụ cao
NPS0011241,2024-08-06,C00404,B050,9,Promoter,,
NPS0011242,2024-08-03,C04972,B035,7,Passive,R02,Thời gian chờ giao dịch lâu
NPS0011243,2024-08-13,C04195,B026,0,Detractor,R01,Phí dịch vụ cao
NPS0011244,2024-08-17,C03354,B035,6,Detractor,R03,Ứng dụng số khó dùng
NPS0011245,2024-08-05,C02228,B010,10,Promoter,,
NPS0011246,2024-08-16,C04709,B050,10,Promoter,,
NPS0011247,2024-08-05,C01557,B038,10,Promoter,R01,Phí dịch vụ cao
NPS0011248,2024-08-18,C04076,B030,9,Promoter,,
NPS0011249,2024-08-26,C02538,B035,7,Passive,R01,Phí dịch vụ cao
NPS0011250,2024-08-06,C03202,B045,9,Promoter,,
NPS0011251,2024-08-23,C02063,B038,10,Promoter,,
NPS0011252,2024-08-15,C04129,B038,9,Promoter,,
NPS0011253,2024-08-01,C04053,B047,7,Passive,R01,Phí dịch vụ cao
NPS0011254,2024-08-23,C01803,B050,9,Promoter,,
NPS0011255,2024-08-16,C04970,B045,7,Passive,R08,Khác
NPS0011256,2024-08-16,C04958,B050,10,Promoter,,
NPS0011257,2024-08-22,C01412,B037,9,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0011258,2024-08-29,C00844,B050,3,Detractor,R01,Phí dịch vụ cao
NPS0011259,2024-08-26,C03250,B043,8,Passive,R01,Phí dịch vụ cao
NPS0011260,2024-08-10,C04901,B004,7,Passive,,
NPS0011261,2024-08-04,C02348,B010,10,Promoter,,
NPS0011262,2024-08-05,C03459,B029,7,Passive,R01,Phí dịch vụ cao
NPS0011263,2024-08-25,C01776,B010,10,Promoter,,
NPS0011264,2024-08-29,C04909,B016,5,Detractor,R01,Phí dịch vụ cao
NPS0011265,2024-08-26,C04038,B050,9,Promoter,,
NPS0011266,2024-08-03,C01126,B011,9,Promoter,R01,Phí dịch vụ cao
NPS0011267,2024-08-06,C01505,B013,10,Promoter,,
NPS0011268,2024-08-12,C00581,B022,1,Detractor,R01,Phí dịch vụ cao
NPS0011269,2024-08-16,C02284,B030,9,Promoter,,
NPS0011270,2024-08-30,C00927,B003,0,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0011271,2024-08-10,C03814,B050,9,Promoter,,
NPS0011272,2024-08-01,C03265,B008,10,Promoter,R01,Phí dịch vụ cao
NPS0011273,2024-08-20,C04476,B008,10,Promoter,,
NPS0011274,2024-08-30,C01985,B037,8,Passive,,
NPS0011275,2024-08-23,C04937,B013,8,Passive,,
NPS0011276,2024-08-06,C03556,B050,0,Detractor,R03,Ứng dụng số khó dùng
NPS0011277,2024-08-12,C03418,B038,7,Passive,,
NPS0011278,2024-08-19,C00042,B023,10,Promoter,,
NPS0011279,2024-08-05,C04908,B031,6,Detractor,R01,Phí dịch vụ cao
NPS0011280,2024-08-28,C03524,B034,9,Promoter,,
NPS0011281,2024-08-10,C03427,B035,10,Promoter,R01,Phí dịch vụ cao
NPS0011282,2024-08-31,C01624,B024,9,Promoter,R01,Phí dịch vụ cao
NPS0011283,2024-08-08,C04355,B009,10,Promoter,,
NPS0011284,2024-08-04,C01528,B022,8,Passive,R01,Phí dịch vụ cao
NPS0011285,2024-08-14,C01411,B024,10,Promoter,,
NPS0011286,2024-08-21,C03143,B050,2,Detractor,R01,Phí dịch vụ cao
NPS0011287,2024-08-29,C00303,B031,10,Promoter,,
NPS0011288,2024-08-17,C00597,B024,6,Detractor,R01,Phí dịch vụ cao
NPS0011289,2024-08-27,C03711,B008,8,Passive,R01,Phí dịch vụ cao
NPS0011290,2024-08-12,C01329,B050,9,Promoter,,
NPS0011291,2024-08-30,C01768,B010,8,Passive,R02,Thời gian chờ giao dịch lâu
NPS0011292,2024-08-08,C04636,B045,9,Promoter,,
NPS0011293,2024-08-23,C01056,B021,9,Promoter,,
NPS0011294,2024-08-30,C01131,B037,8,Passive,,
NPS0011295,2024-08-28,C02770,B050,9,Promoter,R07,Lãi suất chưa cạnh tranh
NPS0011296,2024-08-14,C02099,B040,10,Promoter,,
NPS0011297,2024-08-17,C03407,B023,10,Promoter,,
NPS0011298,2024-08-28,C02382,B027,10,Promoter,,
NPS0011299,2024-08-07,C04797,B038,10,Promoter,,
NPS0011300,2024-08-07,C02486,B024,8,Passive,R01,Phí dịch vụ cao
NPS0011301,2024-08-06,C02971,B035,8,Passive,R01,Phí dịch vụ cao
NPS0011302,2024-08-15,C03596,B049,8,Passive,,
NPS0011303,2024-08-06,C00806,B045,9,Promoter,R08,Khác
NPS0011304,2024-08-04,C03386,B039,10,Promoter,,
NPS0011305,2024-08-11,C03112,B050,8,Passive,,
NPS0011306,2024-08-21,C00293,B035,9,Promoter,,
NPS0011307,2024-08-09,C02892,B050,10,Promoter,,
NPS0011308,2024-08-22,C00266,B022,10,Promoter,,
NPS0011309,2024-08-03,C00344,B021,9,Promoter,,
NPS0011310,2024-08-31,C00906,B035,9,Promoter,,
NPS0011311,2024-08-20,C04148,B030,1,Detractor,R03,Ứng dụng số khó dùng
NPS0011312,2024-08-22,C00427,B031,10,Promoter,,
NPS0011313,2024-08-26,C03629,B050,10,Promoter,R04,Sản phẩm ít lựa chọn
NPS0011314,2024-08-23,C01287,B027,10,Promoter,,
NPS0011315,2024-08-25,C01182,B031,10,Promoter,,
NPS0011316,2024-08-31,C00973,B031,10,Promoter,,
NPS0011317,2024-08-01,C01690,B049,9,Promoter,,
NPS0011318,2024-08-29,C01114,B008,8,Passive,,
NPS0011319,2024-08-02,C04406,B045,8,Passive,,
NPS0011320,2024-08-31,C02028,B021,9,Promoter,,
NPS0011321,2024-08-29,C00151,B018,8,Passive,,
NPS0011322,2024-08-23,C03662,B003,8,Passive,R07,Lãi suất chưa cạnh tranh
NPS0011323,2024-08-15,C02150,B026,4,Detractor,R05,Thái độ nhân viên chưa tốt
NPS0011324,2024-08-30,C01017,B032,9,Promoter,,
NPS0011325,2024-08-25,C03554,B037,1,Detractor,R05,Thái độ nhân viên chưa tốt
NPS0011326,2024-08-17,C01274,B042,7,Passive,R01,Phí dịch vụ cao
NPS0011327,2024-08-25,C00259,B045,4,Detractor,R01,Phí dịch vụ cao
NPS0011328,2024-08-26,C03818,B010,7,Passive,,
NPS0011329,2024-08-30,C01891,B024,9,Promoter,,
NPS0011330,2024-08-23,C02104,B031,10,Promoter,,
NPS0011331,2024-08-28,C04504,B043,9,Promoter,,
NPS0011332,2024-08-23,C01787,B031,10,Promoter,,
NPS0011333,2024-08-07,C04391,B011,9,Promoter,,
NPS0011334,2024-08-18,C00710,B023,7,Passive,,
NPS0011335,2024-08-12,C04577,B050,10,Promoter,,
NPS0011336,2024-08-24,C03421,B029,2,Detractor,R01,Phí dịch vụ cao
NPS0011337,2024-08-11,C00584,B050,10,Promoter,,
NPS0011338,2024-08-25,C04484,B045,10,Promoter,R01,Phí dịch vụ cao
NPS0011339,2024-08-16,C04424,B050,8,Passive,R01,Phí dịch vụ cao
NPS0011340,2024-08-20,C04815,B009,7,Passive,,
NPS0011341,2024-08-21,C00711,B027,9,Promoter,R06,Mạng lưới chi nhánh thưa
NPS0011342,2024-08-14,C00770,B050,10,Promoter,,
NPS0011343,2024-08-22,C00210,B010,9,Promoter,,
NPS0011344,2024-08-01,C02542,B034,2,Detractor,R01,Phí dịch vụ cao
NPS0011345,2024-08-29,C04260,B006,10,Promoter,,
NPS0011346,2024-08-23,C03061,B050,6,Detractor,R03,Ứng dụng số khó dùng
NPS0011347,2024-08-31,C04761,B017,6,Detractor,R03,Ứng dụng số khó dùng
NPS0011348,2024-08-10,C01344,B008,10,Promoter,,
NPS0011349,2024-08-31,C01981,B040,10,Promoter,,
NPS0011350,2024-08-27,C04233,B007,9,Promoter,,
NPS0011351,2024-08-02,C02865,B043,8,Passive,,
NPS0011352,2024-08-13,C00204,B005,7,Passive,,
NPS0011353,2024-08-02,C03206,B032,1,Detractor,R05,Thái độ nhân viên chưa tốt
NPS0011354,2024-08-23,C00964,B026,8,Passive,R04,Sản phẩm ít lựa chọn
NPS0011355,2024-08-07,C00336,B041,8,Passive,R07,Lãi suất chưa cạnh tranh
NPS0011356,2024-08-02,C03168,B034,10,Promoter,,
NPS0011357,2024-08-10,C04894,B048,7,Passive,R07,Lãi suất chưa cạnh tranh
NPS0011358,2024-08-12,C00384,B035,7,Passive,R01,Phí dịch vụ cao
NPS0011359,2024-08-20,C00559,B014,8,Passive,R01,Phí dịch vụ cao
NPS0011360,2024-08-29,C04291,B008,9,Promoter,R06,Mạng lưới chi nhánh thưa
NPS0011361,2024-08-03,C01480,B026,10,Promoter,,
NPS0011362,2024-08-24,C01602,B015,10,Promoter,,
NPS0011363,2024-08-10,C01086,B042,9,Promoter,R06,Mạng lưới chi nhánh thưa
NPS0011364,2024-08-16,C00407,B050,9,Promoter,,
NPS0011365,2024-08-19,C03033,B019,10,Promoter,,
NPS0011366,2024-08-08,C01094,B050,8,Passive,,
NPS0011367,2024-08-26,C04404,B050,9,Promoter,,
NPS0011368,2024-08-07,C03717,B050,9,Promoter,,
NPS0011369,2024-08-24,C00571,B029,7,Passive,,
NPS0011370,2024-08-20,C02701,B003,9,Promoter,,
NPS0011371,2024-08-13,C01303,B020,8,Passive,,
NPS0011372,2024-08-21,C03027,B024,10,Promoter,,
NPS0011373,2024-08-30,C02188,B031,9,Promoter,,
NPS0011374,2024-08-26,C03052,B021,10,Promoter,R01,Phí dịch vụ cao
NPS0011375,2024-08-17,C02386,B026,10,Promoter,,
NPS0011376,2024-08-13,C01188,B039,7,Passive,,
NPS0011377,2024-08-09,C04031,B016,8,Passive,R02,Thời gian chờ giao dịch lâu
NPS0011378,2024-08-22,C02849,B008,7,Passive,,
NPS0011379,2024-08-21,C01746,B050,9,Promoter,,
NPS0011380,2024-08-13,C03480,B031,6,Detractor,R06,Mạng lưới chi nhánh thưa
NPS0011381,2024-08-13,C00382,B045,6,Detractor,R01,Phí dịch vụ cao
NPS0011382,2024-08-10,C01882,B017,8,Passive,R01,Phí dịch vụ cao
NPS0011383,2024-08-11,C00218,B029,9,Promoter,,
NPS0011384,2024-08-26,C03503,B034,10,Promoter,,
NPS0011385,2024-08-29,C00154,B034,9,Promoter,,
NPS0011386,2024-08-10,C03151,B034,6,Detractor,R03,Ứng dụng số khó dùng
NPS0011387,2024-08-26,C00150,B022,9,Promoter,R07,Lãi suất chưa cạnh tranh
NPS0011388,2024-08-20,C02424,B032,8,Passive,,
NPS0011389,2024-08-09,C00178,B009,10,Promoter,,
NPS0011390,2024-08-29,C01921,B021,10,Promoter,,
NPS0011391,2024-08-13,C03534,B030,10,Promoter,,
NPS0011392,2024-08-08,C04073,B044,9,Promoter,,
NPS0011393,2024-08-14,C00186,B050,10,Promoter,R06,Mạng lưới chi nhánh thưa
NPS0011394,2024-08-23,C03147,B021,8,Passive,,
NPS0011395,2024-08-27,C03191,B048,10,Promoter,,
NPS0011396,2024-08-06,C02024,B026,10,Promoter,,
NPS0011397,2024-08-05,C01043,B041,10,Promoter,,
NPS0011398,2024-08-25,C04855,B006,8,Passive,R01,Phí dịch vụ cao
NPS0011399,2024-08-23,C01387,B011,9,Promoter,,
NPS0011400,2024-08-30,C01473,B024,9,Promoter,,
NPS0011401,2024-08-08,C01823,B045,9,Promoter,,
NPS0011402,2024-08-27,C04088,B045,9,Promoter,,
NPS0011403,2024-08-15,C04733,B030,9,Promoter,,
NPS0011404,2024-08-22,C04977,B037,9,Promoter,,
NPS0011405,2024-08-09,C04231,B029,3,Detractor,R04,Sản phẩm ít lựa chọn
NPS0011406,2024-08-31,C04817,B009,8,Passive,,
NPS0011407,2024-08-17,C01268,B050,9,Promoter,,
NPS0011408,2024-08-29,C00560,B050,7,Passive,R01,Phí dịch vụ cao
NPS0011409,2024-08-04,C02154,B050,1,Detractor,R03,Ứng dụng số khó dùng
NPS0011410,2024-08-12,C02106,B048,8,Passive,R03,Ứng dụng số khó dùng
NPS0011411,2024-08-09,C01684,B010,9,Promoter,,
NPS0011412,2024-08-11,C01034,B045,10,Promoter,,
NPS0011413,2024-08-26,C01171,B036,7,Passive,,
NPS0011414,2024-08-30,C00917,B011,10,Promoter,,
NPS0011415,2024-08-29,C01267,B008,1,Detractor,R08,Khác
NPS0011416,2024-08-06,C00512,B007,10,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0011417,2024-08-28,C04851,B026,3,Detractor,R01,Phí dịch vụ cao
NPS0011418,2024-08-16,C01845,B027,5,Detractor,R01,Phí dịch vụ cao
NPS0011419,2024-08-26,C02330,B031,10,Promoter,,
NPS0011420,2024-08-23,C00191,B002,7,Passive,R01,Phí dịch vụ cao
NPS0011421,2024-08-18,C03676,B003,10,Promoter,,
NPS0011422,2024-08-08,C03661,B045,10,Promoter,R01,Phí dịch vụ cao
NPS0011423,2024-08-16,C00221,B029,7,Passive,,
NPS0011424,2024-08-28,C00078,B050,3,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0011425,2024-08-26,C01529,B024,7,Passive,R01,Phí dịch vụ cao
NPS0011426,2024-08-01,C04067,B024,1,Detractor,R03,Ứng dụng số khó dùng
NPS0011427,2024-08-11,C04782,B038,10,Promoter,R01,Phí dịch vụ cao
NPS0011428,2024-08-01,C01279,B047,10,Promoter,,
NPS0011429,2024-08-03,C04590,B007,8,Passive,R01,Phí dịch vụ cao
NPS0011430,2024-08-09,C03472,B007,10,Promoter,,
NPS0011431,2024-08-25,C00825,B013,9,Promoter,,
NPS0011432,2024-08-06,C03138,B002,7,Passive,,
NPS0011433,2024-08-31,C02766,B042,7,Passive,,
NPS0011434,2024-08-13,C04259,B020,2,Detractor,R06,Mạng lưới chi nhánh thưa
NPS0011435,2024-08-20,C03008,B042,1,Detractor,R01,Phí dịch vụ cao
NPS0011436,2024-08-27,C00754,B005,8,Passive,,
NPS0011437,2024-08-16,C02498,B009,9,Promoter,,
NPS0011438,2024-08-07,C04711,B050,7,Passive,,
NPS0011439,2024-08-18,C03274,B029,10,Promoter,,
NPS0011440,2024-08-01,C01932,B009,8,Passive,,
NPS0011441,2024-08-28,C00484,B001,1,Detractor,R01,Phí dịch vụ cao
NPS0011442,2024-08-10,C03083,B029,9,Promoter,,
NPS0011443,2024-08-11,C02474,B026,10,Promoter,R07,Lãi suất chưa cạnh tranh
NPS0011444,2024-08-09,C03306,B033,8,Passive,R03,Ứng dụng số khó dùng
NPS0011445,2024-08-01,C04779,B004,9,Promoter,,
NPS0011446,2024-08-11,C04243,B029,7,Passive,,
NPS0011447,2024-08-10,C03001,B022,4,Detractor,R01,Phí dịch vụ cao
NPS0011448,2024-08-03,C02155,B003,4,Detractor,R08,Khác
NPS0011449,2024-08-12,C03643,B024,6,Detractor,R06,Mạng lưới chi nhánh thưa
NPS0011450,2024-08-06,C04167,B037,7,Passive,,
NPS0011451,2024-08-31,C03667,B021,1,Detractor,R01,Phí dịch vụ cao
NPS0011452,2024-08-27,C03166,B050,10,Promoter,,
NPS0011453,2024-08-09,C01345,B034,8,Passive,R01,Phí dịch vụ cao
NPS0011454,2024-08-15,C00145,B009,10,Promoter,,
NPS0011455,2024-08-15,C01738,B006,6,Detractor,R06,Mạng lưới chi nhánh thưa
NPS0011456,2024-08-05,C02713,B030,0,Detractor,R01,Phí dịch vụ cao
NPS0011457,2024-08-28,C01084,B050,9,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0011458,2024-08-06,C02083,B045,10,Promoter,,
NPS0011459,2024-08-22,C00012,B039,9,Promoter,,
NPS0011460,2024-08-07,C01116,B001,0,Detractor,R07,Lãi suất chưa cạnh tranh
