SurveyID,SurveyDate,CustomerID,BranchID,Score,NPSCategory,PrimaryReasonID,PrimaryReason
NPS0005908,2023-11-06,C01980,B038,9,Promoter,,
NPS0005909,2023-11-22,C01483,B050,7,Passive,,
NPS0005910,2023-11-13,C01141,B050,8,Passive,R01,Phí dịch vụ cao
NPS0005911,2023-11-28,C00978,B013,9,Promoter,R01,Phí dịch vụ cao
NPS0005912,2023-11-20,C01780,B040,10,Promoter,,
NPS0005913,2023-11-08,C01688,B005,8,Passive,,
NPS0005914,2023-11-06,C02757,B037,9,Promoter,,
NPS0005915,2023-11-28,C04890,B017,7,Passive,,
NPS0005916,2023-11-16,C03786,B029,8,Passive,R01,Phí dịch vụ cao
NPS0005917,2023-11-13,C04437,B003,2,Detractor,R08,Khác
NPS0005918,2023-11-12,C03810,B003,2,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0005919,2023-11-21,C01144,B008,7,Passive,R01,Phí dịch vụ cao
NPS0005920,2023-11-18,C03676,B003,7,Passive,,
NPS0005921,2023-11-05,C03332,B024,9,Promoter,,
NPS0005922,2023-11-25,C00093,B034,0,Detractor,R01,Phí dịch vụ cao
NPS0005923,2023-11-09,C00588,B042,1,Detractor,R01,Phí dịch vụ cao
NPS0005924,2023-11-25,C02594,B027,4,Detractor,R03,Ứng dụng số khó dùng
NPS0005925,2023-11-19,C02375,B031,10,Promoter,,
NPS0005926,2023-11-07,C02116,B050,7,Passive,R02,Thời gian chờ giao dịch lâu
NPS0005927,2023-11-03,C03574,B050,8,Passive,,
NPS0005928,2023-11-20,C03164,B003,10,Promoter,,
NPS0005929,2023-11-15,C02407,B015,9,Promoter,,
NPS0005930,2023-11-23,C01244,B026,9,Promoter,,
NPS0005931,2023-11-06,C02999,B038,8,Passive,R07,Lãi suất chưa cạnh tranh
NPS0005932,2023-11-22,C03314,B045,8,Passive,R03,Ứng dụng số khó dùng
NPS0005933,2023-11-24,C02600,B034,2,Detractor,R01,Phí dịch vụ cao
NPS0005934,2023-11-26,C04732,B047,10,Promoter,R01,Phí dịch vụ cao
NPS0005935,2023-11-26,C00583,B001,9,Promoter,,
NPS0005936,2023-11-29,C04964,B022,9,Promoter,,
NPS0005937,2023-11-14,C04858,B003,10,Promoter,,
NPS0005938,2023-11-06,C04621,B019,5,Detractor,R01,Phí dịch vụ cao
NPS0005939,2023-11-18,C03159,B036,8,Passive,R08,Khác
NPS0005940,2023-11-10,C03344,B008,10,Promoter,,
NPS0005941,2023-11-28,C04829,B049,9,Promoter,,
NPS0005942,2023-11-08,C04828,B033,6,Detractor,R01,Phí dịch vụ cao
NPS0005943,2023-11-13,C02930,B023,9,Promoter,R01,Phí dịch vụ cao
NPS0005944,2023-11-04,C04993,B018,10,Promoter,R01,Phí dịch vụ cao
NPS0005945,2023-11-08,C04035,B034,9,Promoter,,
NPS0005946,2023-11-10,C02262,B050,8,Passive,,
NPS0005947,2023-11-12,C01310,B032,7,Passive,R01,Phí dịch vụ cao
NPS0005948,2023-11-16,C00778,B024,3,Detractor,R01,Phí dịch vụ cao
NPS0005949,2023-11-20,C00471,B029,9,Promoter,,
NPS0005950,2023-11-26,C03075,B029,8,Passive,,
NPS0005951,2023-11-20,C00723,B029,10,Promoter,,
NPS0005952,2023-11-25,C02367,B002,10,Promoter,,
NPS0005953,2023-11-23,C04196,B050,3,Detractor,R01,Phí dịch vụ cao
NPS0005954,2023-11-12,C00666,B037,10,Promoter,,
NPS0005955,2023-11-02,C04735,B050,10,Promoter,,
NPS0005956,2023-11-04,C04820,B048,10,Promoter,,
NPS0005957,2023-11-30,C04443,B043,10,Promoter,,
NPS0005958,2023-11-21,C01882,B017,9,Promoter,,
NPS0005959,2023-11-26,C00878,B024,6,Detractor,R01,Phí dịch vụ cao
NPS0005960,2023-11-18,C03637,B040,8,Passive,,
NPS0005961,2023-11-27,C03157,B029,8,Passive,R01,Phí dịch vụ cao
NPS0005962,2023-11-25,C02149,B034,7,Passive,,
NPS0005963,2023-11-14,C03234,B022,10,Promoter,,
NPS0005964,2023-11-03,C01262,B050,0,Detractor,R01,Phí dịch vụ cao
NPS0005965,2023-11-20,C02489,B023,9,Promoter,,
NPS0005966,2023-11-04,C02514,B038,8,Passive,,
NPS0005967,2023-11-26,C04028,B024,8,Passive,,
NPS0005968,2023-11-30,C04603,B037,9,Promoter,,
NPS0005969,2023-11-07,C04660,B040,10,Promoter,,
NPS0005970,2023-11-04,C02796,B012,9,Promoter,,
NPS0005971,2023-11-25,C00694,B045,2,Detractor,R01,Phí dịch vụ cao
NPS0005972,2023-11-06,C04009,B004,7,Passive,R01,Phí dịch vụ cao
NPS0005973,2023-11-24,C00171,B030,9,Promoter,,
NPS0005974,2023-11-20,C01636,B050,7,Passive,R01,Phí dịch vụ cao
NPS0005975,2023-11-30,C04592,B048,10,Promoter,,
NPS0005976,2023-11-16,C03358,B050,10,Promoter,,
NPS0005977,2023-11-04,C04000,B006,7,Passive,R01,Phí dịch vụ cao
NPS0005978,2023-11-29,C04152,B004,9,Promoter,,
NPS0005979,2023-11-20,C00004,B024,10,Promoter,R01,Phí dịch vụ cao
NPS0005980,2023-11-29,C04484,B045,10,Promoter,,
NPS0005981,2023-11-10,C03145,B044,10,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0005982,2023-11-03,C02115,B043,7,Passive,R01,Phí dịch vụ cao
NPS0005983,2023-11-03,C04067,B024,7,Passive,,
NPS0005984,2023-11-07,C02734,B045,10,Promoter,R01,Phí dịch vụ cao
NPS0005985,2023-11-01,C04114,B022,7,Passive,R01,Phí dịch vụ cao
NPS0005986,2023-11-06,C02288,B050,7,Passive,R01,Phí dịch vụ cao
NPS0005987,2023-11-24,C01727,B008,4,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0005988,2023-11-11,C02120,B027,7,Passive,,
NPS0005989,2023-11-09,C04178,B043,8,Passive,,
NPS0005990,2023-11-14,C00798,B009,9,Promoter,R01,Phí dịch vụ cao
NPS0005991,2023-11-22,C03916,B009,6,Detractor,R08,Khác
NPS0005992,2023-11-05,C02861,B002,0,Detractor,R01,Phí dịch vụ cao
NPS0005993,2023-11-03,C01522,B042,9,Promoter,R03,Ứng dụng số khó dùng
NPS0005994,2023-11-15,C02829,B026,8,Passive,,
NPS0005995,2023-11-29,C02294,B021,9,Promoter,R01,Phí dịch vụ cao
NPS0005996,2023-11-11,C04532,B037,7,Passive,,
NPS0005997,2023-11-01,C04424,B050,9,Promoter,,
NPS0005998,2023-11-28,C01833,B012,9,Promoter,,
NPS0005999,2023-11-13,C00989,B042,8,Passive,R01,Phí dịch vụ cao
NPS0006000,2023-11-10,C00489,B040,10,Promoter,R05,Thái độ nhân viên chưa tốt
NPS0006001,2023-11-01,C04780,B030,9,Promoter,,
NPS0006002,2023-11-03,C04244,B037,6,Detractor,R01,Phí dịch vụ cao
NPS0006003,2023-11-24,C00548,B004,10,Promoter,R06,Mạng lưới chi nhánh thưa
NPS0006004,2023-11-26,C03938,B004,0,Detractor,R01,Phí dịch vụ cao
NPS0006005,2023-11-14,C00813,B040,8,Passive,R01,Phí dịch vụ cao
NPS0006006,2023-11-23,C04554,B003,9,Promoter,,
NPS0006007,2023-11-06,C04104,B023,9,Promoter,R01,Phí dịch vụ cao
NPS0006008,2023-11-15,C04346,B050,10,Promoter,,
NPS0006009,2023-11-05,C04085,B050,8,Passive,,
NPS0006010,2023-11-19,C02841,B023,10,Promoter,R01,Phí dịch vụ cao
NPS0006011,2023-11-19,C00906,B035,10,Promoter,,
NPS0006012,2023-11-13,C03074,B040,0,Detractor,R01,Phí dịch vụ cao
NPS0006013,2023-11-11,C00863,B045,2,Detractor,R03,Ứng dụng số khó dùng
NPS0006014,2023-11-11,C00427,B031,2,Detractor,R01,Phí dịch vụ cao
NPS0006015,2023-11-03,C03021,B050,7,Passive,R03,Ứng dụng số khó dùng
NPS0006016,2023-11-04,C00431,B046,1,Detractor,R01,Phí dịch vụ cao
NPS0006017,2023-11-18,C04889,B009,0,Detractor,R05,Thái độ nhân viên chưa tốt
NPS0006018,2023-11-09,C01931,B026,10,Promoter,,
NPS0006019,2023-11-07,C00125,B008,9,Promoter,R01,Phí dịch vụ cao
NPS0006020,2023-11-04,C03282,B042,9,Promoter,,
NPS0006021,2023-11-28,C02678,B029,10,Promoter,,
NPS0006022,2023-11-16,C04372,B027,8,Passive,R08,Khác
NPS0006023,2023-11-12,C02960,B020,9,Promoter,,
NPS0006024,2023-11-09,C03860,B023,9,Promoter,,
NPS0006025,2023-11-28,C03113,B045,1,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0006026,2023-11-13,C00665,B040,9,Promoter,,
NPS0006027,2023-11-14,C02098,B008,10,Promoter,R03,Ứng dụng số khó dùng
NPS0006028,2023-11-27,C02297,B038,7,Passive,R01,Phí dịch vụ cao
NPS0006029,2023-11-03,C04142,B043,10,Promoter,R07,Lãi suất chưa cạnh tranh
NPS0006030,2023-11-17,C03296,B004,2,Detractor,R01,Phí dịch vụ cao
NPS0006031,2023-11-22,C00721,B045,7,Passive,,
NPS0006032,2023-11-20,C00421,B026,2,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0006033,2023-11-11,C03369,B004,0,Detractor,R01,Phí dịch vụ cao
NPS0006034,2023-11-05,C02598,B024,7,Passive,R01,Phí dịch vụ cao
NPS0006035,2023-11-22,C03065,B016,3,Detractor,R01,Phí dịch vụ cao
NPS0006036,2023-11-24,C04644,B049,9,Promoter,R01,Phí dịch vụ cao
NPS0006037,2023-11-05,C00442,B045,10,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0006038,2023-11-30,C04430,B043,8,Passive,R01,Phí dịch vụ cao
NPS0006039,2023-11-01,C00876,B050,10,Promoter,,
NPS0006040,2023-11-11,C01502,B005,9,Promoter,,
NPS0006041,2023-11-24,C04361,B008,10,Promoter,,
NPS0006042,2023-11-21,C04537,B036,8,Passive,,
NPS0006043,2023-11-15,C03163,B003,9,Promoter,,
NPS0006044,2023-11-10,C00499,B042,9,Promoter,,
NPS0006045,2023-11-23,C03671,B024,9,Promoter,R01,Phí dịch vụ cao
NPS0006046,2023-11-03,C04451,B031,7,Passive,R01,Phí dịch vụ cao
NPS0006047,2023-11-01,C02102,B023,5,Detractor,R06,Mạng lưới chi nhánh thưa
NPS0006048,2023-11-27,C02395,B008,8,Passive,R07,Lãi suất chưa cạnh tranh
NPS0006049,2023-11-29,C03800,B003,8,Passive,,
NPS0006050,2023-11-29,C04958,B050,7,Passive,,
NPS0006051,2023-11-06,C04781,B002,6,Detractor,R01,Phí dịch vụ cao
NPS0006052,2023-11-30,C01224,B042,9,Promoter,,
NPS0006053,2023-11-24,C00806,B045,9,Promoter,,
NPS0006054,2023-11-07,C00557,B043,8,Passive,R01,Phí dịch vụ cao
NPS0006055,2023-11-08,C02765,B048,8,Passive,R01,Phí dịch vụ cao
NPS0006056,2023-11-16,C01668,B016,8,Passive,,
NPS0006057,2023-11-05,C00607,B021,8,Passive,,
NPS0006058,2023-11-08,C04528,B024,8,Passive,R02,Thời gian chờ giao dịch lâu
NPS0006059,2023-11-03,C02635,B050,7,Passive,,
NPS0006060,2023-11-06,C00162,B023,9,Promoter,,
NPS0006061,2023-11-15,C00183,B005,8,Passive,R01,Phí dịch vụ cao
NPS0006062,2023-11-02,C03692,B024,8,Passive,R03,Ứng dụng số khó dùng
NPS0006063,2023-11-15,C04297,B025,9,Promoter,R08,Khác
NPS0006064,2023-11-14,C04879,B042,10,Promoter,,
NPS0006065,2023-11-01,C04841,B050,10,Promoter,,
NPS0006066,2023-11-23,C00948,B038,10,Promoter,R01,Phí dịch vụ cao
NPS0006067,2023-11-02,C01388,B008,10,Promoter,,
NPS0006068,2023-11-07,C04863,B027,9,Promoter,,
NPS0006069,2023-11-27,C02286,B034,8,Passive,R07,Lãi suất chưa cạnh tranh
NPS0006070,2023-11-27,C00511,B008,8,Passive,R01,Phí dịch vụ cao
NPS0006071,2023-11-30,C03515,B008,7,Passive,R01,Phí dịch vụ cao
NPS0006072,2023-11-05,C01480,B026,10,Promoter,R01,Phí dịch vụ cao
NPS0006073,2023-11-01,C03253,B042,9,Promoter,R01,Phí dịch vụ cao
NPS0006074,2023-11-25,C00828,B024,9,Promoter,,
NPS0006075,2023-11-30,C02095,B021,1,Detractor,R08,Khác
NPS0006076,2023-11-10,C03103,B029,4,Detractor,R01,Phí dịch vụ cao
NPS0006077,2023-11-17,C00920,B034,9,Promoter,,
NPS0006078,2023-11-10,C03474,B043,9,Promoter,R01,Phí dịch vụ cao
NPS0006079,2023-11-08,C02080,B013,8,Passive,,
NPS0006080,2023-11-17,C02176,B008,9,Promoter,,
NPS0006081,2023-11-21,C03062,B008,9,Promoter,,
NPS0006082,2023-11-06,C04873,B012,4,Detractor,R01,Phí dịch vụ cao
NPS0006083,2023-11-11,C03385,B037,9,Promoter,,
NPS0006084,2023-11-29,C02436,B035,3,Detractor,R03,Ứng dụng số khó dùng
NPS0006085,2023-11-26,C04897,B008,9,Promoter,,
NPS0006086,2023-11-10,C02265,B045,10,Promoter,,
NPS0006087,2023-11-01,C02419,B006,7,Passive,,
NPS0006088,2023-11-16,C03133,B013,10,Promoter,,
NPS0006089,2023-11-25,C02901,B050,9,Promoter,,
NPS0006090,2023-11-21,C00220,B050,9,Promoter,,
NPS0006091,2023-11-11,C01321,B010,6,Detractor,R07,Lãi suất chưa cạnh tranh
NPS0006092,2023-11-22,C02895,B045,9,Promoter,,
NPS0006093,2023-11-05,C03193,B050,7,Passive,,
NPS0006094,2023-11-06,C01188,B039,9,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0006095,2023-11-29,C04007,B005,10,Promoter,,
NPS0006096,2023-11-02,C01171,B036,7,Passive,R01,Phí dịch vụ cao
NPS0006097,2023-11-03,C04565,B009,10,Promoter,,
NPS0006098,2023-11-12,C03244,B021,9,Promoter,,
NPS0006099,2023-11-30,C02865,B043,8,Passive,R01,Phí dịch vụ cao
NPS0006100,2023-11-30,C00342,B024,1,Detractor,R06,Mạng lưới chi nhánh thưa
NPS0006101,2023-11-12,C02593,B038,7,Passive,,
NPS0006102,2023-11-24,C00985,B006,9,Promoter,R01,Phí dịch vụ cao
NPS0006103,2023-11-20,C02959,B006,9,Promoter,,
NPS0006104,2023-11-04,C00237,B045,7,Passive,R01,Phí dịch vụ cao
NPS0006105,2023-11-02,C02388,B013,9,Promoter,,
NPS0006106,2023-11-25,C00270,B047,9,Promoter,R05,Thái độ nhân viên chưa tốt
NPS0006107,2023-11-25,C03406,B045,9,Promoter,,
NPS0006108,2023-11-29,C01387,B011,10,Promoter,,
NPS0006109,2023-11-13,C02601,B050,7,Passive,R01,Phí dịch vụ cao
NPS0006110,2023-11-19,C01479,B027,9,Promoter,R01,Phí dịch vụ cao
NPS0006111,2023-11-05,C01684,B010,10,Promoter,,
NPS0006112,2023-11-21,C04018,B046,7,Passive,R01,Phí dịch vụ cao
NPS0006113,2023-11-16,C00850,B049,2,Detractor,R01,Phí dịch vụ cao
NPS0006114,2023-11-10,C02094,B035,7,Passive,R08,Khác
NPS0006115,2023-11-02,C00288,B048,10,Promoter,R01,Phí dịch vụ cao
NPS0006116,2023-11-21,C02343,B045,8,Passive,R01,Phí dịch vụ cao
NPS0006117,2023-11-22,C00518,B021,8,Passive,R02,Thời gian chờ giao dịch lâu
NPS0006118,2023-11-17,C01732,B039,8,Passive,,
NPS0006119,2023-11-01,C02811,B045,10,Promoter,,
NPS0006120,2023-11-10,C04483,B050,9,Promoter,,
NPS0006121,2023-11-29,C00368,B009,8,Passive,,
NPS0006122,2023-11-26,C04079,B007,10,Promoter,,
NPS0006123,2023-11-15,C00297,B029,10,Promoter,,
NPS0006124,2023-11-28,C03657,B046,8,Passive,,
NPS0006125,2023-11-03,C04832,B024,10,Promoter,,
NPS0006126,2023-11-26,C00749,B041,10,Promoter,R08,Khác
NPS0006127,2023-11-13,C04900,B023,7,Passive,R04,Sản phẩm ít lựa chọn
NPS0006128,2023-11-18,C04039,B003,7,Passive,R02,Thời gian chờ giao dịch lâu
NPS0006129,2023-11-22,C01217,B045,5,Detractor,R01,Phí dịch vụ cao
NPS0006130,2023-11-01,C01352,B023,10,Promoter,,
NPS0006131,2023-11-07,C02819,B050,8,Passive,R07,Lãi suất chưa cạnh tranh
NPS0006132,2023-11-11,C03148,B043,10,Promoter,,
NPS0006133,2023-11-13,C03772,B005,10,Promoter,,
NPS0006134,2023-11-07,C04125,B008,10,Promoter,,
NPS0006135,2023-11-26,C00389,B010,3,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0006136,2023-11-16,C04771,B048,6,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0006137,2023-11-17,C02453,B050,8,Passive,R06,Mạng lưới chi nhánh thưa
NPS0006138,2023-11-05,C03447,B050,5,Detractor,R01,Phí dịch vụ cao
NPS0006139,2023-11-29,C00785,B029,9,Promoter,,
NPS0006140,2023-11-18,C03199,B050,8,Passive,R01,Phí dịch vụ cao
NPS0006141,2023-11-22,C01792,B007,10,Promoter,,
NPS0006142,2023-11-16,C02955,B032,9,Promoter,,
NPS0006143,2023-11-17,C00953,B031,10,Promoter,,
NPS0006144,2023-11-21,C01094,B050,9,Promoter,,
NPS0006145,2023-11-27,C01329,B050,8,Passive,,
NPS0006146,2023-11-03,C02260,B027,10,Promoter,,
NPS0006147,2023-11-05,C04905,B006,6,Detractor,R01,Phí dịch vụ cao
NPS0006148,2023-11-16,C04476,B008,10,Promoter,R01,Phí dịch vụ cao
NPS0006149,2023-11-12,C00820,B050,7,Passive,,
NPS0006150,2023-11-30,C00193,B007,8,Passive,,
NPS0006151,2023-11-30,C00461,B036,10,Promoter,R01,Phí dịch vụ cao
NPS0006152,2023-11-06,C04595,B041,9,Promoter,,
NPS0006153,2023-11-18,C02216,B021,7,Passive,R01,Phí dịch vụ cao
NPS0006154,2023-11-12,C01513,B001,2,Detractor,R01,Phí dịch vụ cao
NPS0006155,2023-11-09,C00570,B026,10,Promoter,,
NPS0006156,2023-11-08,C01137,B045,5,Detractor,R01,Phí dịch vụ cao
NPS0006157,2023-11-22,C01758,B045,7,Passive,,
NPS0006158,2023-11-26,C00600,B031,8,Passive,,
NPS0006159,2023-11-16,C00462,B024,4,Detractor,R01,Phí dịch vụ cao
NPS0006160,2023-11-27,C04947,B035,1,Detractor,R01,Phí dịch vụ cao
NPS0006161,2023-11-24,C03004,B050,9,Promoter,,
NPS0006162,2023-11-05,C01401,B028,10,Promoter,,
NPS0006163,2023-11-25,C04199,B035,7,Passive,R01,Phí dịch vụ cao
NPS0006164,2023-11-05,C00018,B027,7,Passive,R01,Phí dịch vụ cao
NPS0006165,2023-11-16,C03005,B038,9,Promoter,,
NPS0006166,2023-11-09,C03325,B024,3,Detractor,R01,Phí dịch vụ cao
NPS0006167,2023-11-08,C01771,B002,8,Passive,,
NPS0006168,2023-11-22,C04151,B050,0,Detractor,R01,Phí dịch vụ cao
NPS0006169,2023-11-07,C01035,B050,7,Passive,,
NPS0006170,2023-11-02,C03312,B003,8,Passive,R01,Phí dịch vụ cao
NPS0006171,2023-11-19,C00688,B015,7,Passive,R01,Phí dịch vụ cao
NPS0006172,2023-11-18,C00779,B050,1,Detractor,R01,Phí dịch vụ cao
NPS0006173,2023-11-02,C03149,B029,10,Promoter,,
NPS0006174,2023-11-28,C02085,B023,10,Promoter,R01,Phí dịch vụ cao
NPS0006175,2023-11-29,C02506,B009,9,Promoter,,
NPS0006176,2023-11-28,C02222,B010,5,Detractor,R01,Phí dịch vụ cao
NPS0006177,2023-11-29,C01861,B008,7,Passive,R01,Phí dịch vụ cao
NPS0006178,2023-11-13,C02967,B018,10,Promoter,,
NPS0006179,2023-11-17,C02215,B045,8,Passive,,
NPS0006180,2023-11-06,C04743,B002,3,Detractor,R01,Phí dịch vụ cao
NPS0006181,2023-11-01,C00410,B039,10,Promoter,,
NPS0006182,2023-11-19,C04542,B050,10,Promoter,,
NPS0006183,2023-11-25,C01139,B005,9,Promoter,,
NPS0006184,2023-11-16,C00003,B014,10,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0006185,2023-11-13,C03596,B049,9,Promoter,R03,Ứng dụng số khó dùng
NPS0006186,2023-11-29,C01768,B010,8,Passive,R01,Phí dịch vụ cao
NPS0006187,2023-11-15,C02447,B001,8,Passive,R07,Lãi suất chưa cạnh tranh
NPS0006188,2023-11-23,C00904,B029,10,Promoter,,
NPS0006189,2023-11-22,C03035,B005,10,Promoter,,
NPS0006190,2023-11-14,C04641,B026,8,Passive,,
NPS0006191,2023-11-22,C01957,B021,10,Promoter,R01,Phí dịch vụ cao
NPS0006192,2023-11-24,C02348,B010,10,Promoter,,
NPS0006193,2023-11-27,C01839,B038,10,Promoter,,
NPS0006194,2023-11-27,C02857,B007,9,Promoter,,
NPS0006195,2023-11-16,C01855,B043,4,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0006196,2023-11-26,C03765,B042,7,Passive,R01,Phí dịch vụ cao
NPS0006197,2023-11-02,C03147,B021,10,Promoter,R07,Lãi suất chưa cạnh tranh
NPS0006198,2023-11-28,C03678,B007,2,Detractor,R01,Phí dịch vụ cao
NPS0006199,2023-11-05,C01934,B030,8,Passive,,
NPS0006200,2023-11-01,C04655,B015,5,Detractor,R08,Khác
NPS0006201,2023-11-07,C03817,B030,10,Promoter,,
NPS0006202,2023-11-11,C03478,B042,1,Detractor,R01,Phí dịch vụ cao
NPS0006203,2023-11-20,C04954,B019,10,Promoter,,
NPS0006204,2023-11-02,C03516,B044,10,Promoter,,
NPS0006205,2023-11-11,C03746,B045,10,Promoter,,
NPS0006206,2023-11-17,C03683,B003,10,Promoter,,
NPS0006207,2023-11-17,C02698,B042,9,Promoter,R02,Thời gian chờ giao dịch lâu
NPS0006208,2023-11-16,C00624,B043,10,Promoter,,
NPS0006209,2023-11-23,C01550,B043,10,Promoter,,
NPS0006210,2023-11-12,C03614,B050,5,Detractor,R02,Thời gian chờ giao dịch lâu
NPS0006211,2023-11-21,C04513,B050,1,Detractor,R01,Phí dịch vụ cao
NPS0006212,2023-11-03,C02089,B012,10,Promoter,,
NPS0006213,2023-11-03,C00619,B050,10,Promoter,,
