TransactionID,Date,CustomerID,ProductID,BranchID,ChannelID,ChannelName,TransactionTypeID,TransactionTypeName,Direction,Amount_VND,Fee_VND,ServiceTimeMinutes
TX000162960,2024-07-07,C02635,P201,B050,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-271796,0,
TX000162961,2024-07-04,C02635,P005,B050,CH3,Internet Banking,T07,Trả nợ vay,Debit,-161327,0,
TX000162962,2024-07-23,C02635,P005,B050,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-1225516,0,
TX000162963,2024-07-20,C00976,P003,B045,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,817895,0,
TX000162964,2024-07-19,C00976,P003,B045,CH5,Phone Banking,T06,Mua sắm thẻ,Debit,-325897,2000,
TX000162965,2024-07-19,C00976,P003,B045,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-312560,11000,
TX000162966,2024-07-10,C00976,P203,B045,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-293713,4400,
TX000162967,2024-07-26,C00976,P003,B045,CH4,Mobile Banking,T06,Mua sắm thẻ,Debit,-1516020,909,
TX000162968,2024-07-22,C00101,P006,B024,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-269714,4400,
TX000162969,2024-07-07,C04684,P203,B045,CH3,Internet Banking,T08,Nhận lương,Credit,9664093,0,
TX000162970,2024-07-19,C04684,P005,B045,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-2106027,11000,
TX000162971,2024-07-03,C04684,P002,B045,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-10468595,0,
TX000162972,2024-07-08,C04684,P005,B045,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-4395516,11000,24.8
TX000162973,2024-07-23,C04684,P203,B045,CH1,Quầy giao dịch,T08,Nhận lương,Credit,3141236,0,9.2
TX000162974,2024-07-01,C04684,P202,B045,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-4222498,0,
TX000162975,2024-07-30,C01015,P007,B037,CH3,Internet Banking,T08,Nhận lương,Credit,1647367,0,
TX000162976,2024-07-22,C01015,P203,B037,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-255800,4400,
TX000162977,2024-07-17,C01015,P007,B037,CH6,Đại lý,T08,Nhận lương,Credit,197560,0,
TX000162978,2024-07-17,C01015,P007,B037,CH3,Internet Banking,T07,Trả nợ vay,Debit,-1640731,0,
TX000162979,2024-07-11,C02914,P202,B019,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-1618509,4400,
TX000162980,2024-07-03,C02914,P202,B019,CH6,Đại lý,T08,Nhận lương,Credit,464249,0,
TX000162981,2024-07-22,C02914,P003,B019,CH2,ATM,T01,Gửi tiền mặt,Credit,230070,0,
TX000162982,2024-07-27,C02914,P003,B019,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-1676167,0,
TX000162983,2024-07-22,C02914,P003,B019,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-430148,4400,
TX000162984,2024-07-04,C00319,P204,B007,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,1332467,0,
TX000162985,2024-07-28,C00319,P001,B007,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-16272754,9763,
TX000162986,2024-07-24,C00319,P001,B007,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-1164051,0,14.7
TX000162987,2024-07-28,C00319,P203,B007,CH2,ATM,T03,Chuyển khoản nội bộ,Debit,-5846189,11000,
TX000162988,2024-07-15,C00319,P001,B007,CH2,ATM,T01,Gửi tiền mặt,Credit,3504401,0,
TX000162989,2024-07-31,C00319,P204,B007,CH5,Phone Banking,T08,Nhận lương,Credit,2600419,0,
TX000162990,2024-07-19,C04761,P202,B017,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-51778,4400,
TX000162991,2024-07-08,C00033,P007,B036,CH3,Internet Banking,T08,Nhận lương,Credit,399805,0,
TX000162992,2024-07-09,C00033,P007,B036,CH4,Mobile Banking,T08,Nhận lương,Credit,672528,0,
TX000162993,2024-07-27,C00033,P203,B036,CH2,ATM,T03,Chuyển khoản nội bộ,Debit,-274062,11000,
TX000162994,2024-07-16,C00033,P203,B036,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-859523,4400,
TX000162995,2024-07-10,C00750,P002,B011,CH1,Quầy giao dịch,T04,Chuyển khoản liên ngân hàng,Debit,-2049748,11000,20.8
TX000162996,2024-07-31,C00750,P001,B011,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-986710,11000,13.1
TX000162997,2024-07-11,C00750,P002,B011,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-4055288,5000,19.1
TX000162998,2024-07-14,C01939,P001,B036,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-2571216,0,
TX000162999,2024-07-03,C01939,P005,B036,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-8030002,4400,
TX000163000,2024-07-30,C01939,P005,B036,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-1205955,4400,
TX000163001,2024-07-10,C03741,P202,B042,CH1,Quầy giao dịch,T06,Mua sắm thẻ,Debit,-800339,2000,10.7
TX000163002,2024-07-11,C03741,P006,B042,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-622428,4400,
TX000163003,2024-07-20,C04691,P006,B005,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-1301974,4400,
TX000163004,2024-07-21,C04691,P201,B005,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-340843,4400,
TX000163005,2024-07-15,C04691,P006,B005,CH1,Quầy giao dịch,T08,Nhận lương,Credit,533893,0,11.5
TX000163006,2024-07-17,C04691,P006,B005,CH3,Internet Banking,T07,Trả nợ vay,Debit,-362383,0,
TX000163007,2024-07-26,C02699,P002,B037,CH5,Phone Banking,T06,Mua sắm thẻ,Debit,-1443653,2165,
TX000163008,2024-07-24,C02699,P002,B037,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-115378,11000,6.0
TX000163009,2024-07-26,C02699,P002,B037,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-516513,0,
TX000163010,2024-07-12,C02033,P004,B013,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-9088093,4400,
TX000163011,2024-07-16,C02033,P205,B013,CH2,ATM,T08,Nhận lương,Credit,19441737,0,
TX000163012,2024-07-20,C02033,P001,B013,CH2,ATM,T06,Mua sắm thẻ,Debit,-7965637,11948,
TX000163013,2024-07-27,C04178,P201,B043,CH5,Phone Banking,T06,Mua sắm thẻ,Debit,-252548,2000,
TX000163014,2024-07-10,C04178,P201,B043,CH3,Internet Banking,T07,Trả nợ vay,Debit,-552448,0,
TX000163015,2024-07-14,C04178,P201,B043,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-112913,4400,
TX000163016,2024-07-27,C00431,P203,B046,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,496771,0,
TX000163017,2024-07-30,C00431,P007,B046,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-270940,4400,
TX000163018,2024-07-10,C00431,P007,B046,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-227139,0,
TX000163019,2024-07-05,C03429,P203,B038,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-3984899,2390,
TX000163020,2024-07-02,C03429,P203,B038,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-3995161,0,
TX000163021,2024-07-08,C00963,P204,B028,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,720284,0,
TX000163022,2024-07-13,C00963,P007,B028,CH2,ATM,T04,Chuyển khoản liên ngân hàng,Debit,-5390371,11000,
TX000163023,2024-07-16,C00963,P204,B028,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,3502870,0,
TX000163024,2024-07-19,C00963,P203,B028,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-404742,4400,
TX000163025,2024-07-06,C00963,P001,B028,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-1471600,4400,
TX000163026,2024-07-21,C03901,P202,B045,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-2108207,0,
TX000163027,2024-07-29,C03901,P202,B045,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-2398779,4400,
TX000163028,2024-07-10,C03901,P006,B045,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,5047913,0,17.3
TX000163029,2024-07-17,C03901,P006,B045,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-1069516,4400,
TX000163030,2024-07-11,C03901,P202,B045,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-981225,800,
TX000163031,2024-07-04,C03901,P003,B045,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-5531271,3318,
TX000163032,2024-07-23,C03901,P202,B045,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-1771181,4400,
TX000163033,2024-07-04,C03901,P003,B045,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-1752122,11000,17.4
TX000163034,2024-07-28,C03901,P003,B045,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-502417,0,
TX000163035,2024-07-18,C03901,P003,B045,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,1624526,0,
TX000163036,2024-07-24,C03901,P003,B045,CH2,ATM,T08,Nhận lương,Credit,2687586,0,
TX000163037,2024-07-21,C04574,P004,B040,CH3,Internet Banking,T08,Nhận lương,Credit,340735,0,
TX000163038,2024-07-02,C04574,P004,B040,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-1457352,4400,
TX000163039,2024-07-20,C04574,P004,B040,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-269436,5000,16.6
TX000163040,2024-07-09,C01275,P203,B034,CH2,ATM,T05,Thanh toán hóa đơn,Debit,-372487,11000,
TX000163041,2024-07-26,C01275,P005,B034,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-521475,0,
TX000163042,2024-07-11,C01275,P203,B034,CH3,Internet Banking,T08,Nhận lương,Credit,254952,0,
TX000163043,2024-07-07,C01275,P203,B034,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-540388,4400,
TX000163044,2024-07-30,C00734,P004,B005,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-866330,0,12.5
TX000163045,2024-07-06,C00734,P004,B005,CH6,Đại lý,T07,Trả nợ vay,Debit,-1250173,0,
TX000163046,2024-07-28,C00734,P004,B005,CH6,Đại lý,T07,Trả nợ vay,Debit,-1249158,0,
TX000163047,2024-07-08,C02827,P203,B042,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-567370,0,14.4
TX000163048,2024-07-30,C02827,P203,B042,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-806152,0,
TX000163049,2024-07-01,C02827,P203,B042,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-1022459,800,
TX000163050,2024-07-03,C02908,P202,B018,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-110785,4400,
TX000163051,2024-07-30,C04590,P006,B007,CH1,Quầy giao dịch,T03,Chuyển khoản nội bộ,Debit,-795334,11000,10.8
TX000163052,2024-07-15,C04590,P202,B007,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-665625,4400,
TX000163053,2024-07-26,C04590,P202,B007,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-446382,4400,
TX000163054,2024-07-12,C02589,P001,B042,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-1745802,5000,14.9
TX000163055,2024-07-01,C01522,P004,B042,CH4,Mobile Banking,T08,Nhận lương,Credit,450053,0,
TX000163056,2024-07-14,C01522,P004,B042,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-138945,4400,
TX000163057,2024-07-05,C04704,P202,B045,CH1,Quầy giao dịch,T02,Rút tiền mặt,Debit,-1224453,5000,12.0
TX000163058,2024-07-20,C04704,P003,B045,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-76411,4400,
TX000163059,2024-07-03,C04704,P003,B045,CH6,Đại lý,T05,Thanh toán hóa đơn,Debit,-1094921,11000,
TX000163060,2024-07-12,C02295,P002,B041,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,2727359,0,
TX000163061,2024-07-23,C02295,P204,B041,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,14110870,0,
TX000163062,2024-07-28,C02295,P006,B041,CH2,ATM,T04,Chuyển khoản liên ngân hàng,Debit,-830041,11000,
TX000163063,2024-07-08,C02935,P201,B044,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-981437,0,
TX000163064,2024-07-15,C02935,P002,B044,CH6,Đại lý,T07,Trả nợ vay,Debit,-582131,0,
TX000163065,2024-07-19,C02935,P201,B044,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-638347,0,
TX000163066,2024-07-29,C02935,P002,B044,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-300484,4400,
TX000163067,2024-07-07,C02935,P002,B044,CH2,ATM,T08,Nhận lương,Credit,2951843,0,
TX000163068,2024-07-15,C02087,P201,B029,CH1,Quầy giao dịch,T01,Gửi tiền mặt,Credit,247006,0,10.3
TX000163069,2024-07-22,C02087,P002,B029,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-59943,4400,
TX000163070,2024-07-06,C04592,P003,B048,CH3,Internet Banking,T08,Nhận lương,Credit,487512,0,
TX000163071,2024-07-21,C04592,P003,B048,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-2120673,0,
TX000163072,2024-07-20,C04592,P203,B048,CH3,Internet Banking,T08,Nhận lương,Credit,828040,0,
TX000163073,2024-07-07,C04592,P203,B048,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-559215,0,14.3
TX000163074,2024-07-04,C01469,P201,B045,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-546396,0,
TX000163075,2024-07-25,C01469,P007,B045,CH6,Đại lý,T04,Chuyển khoản liên ngân hàng,Debit,-337272,11000,
TX000163076,2024-07-07,C01469,P007,B045,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-731457,4400,
TX000163077,2024-07-12,C01469,P007,B045,CH5,Phone Banking,T02,Rút tiền mặt,Debit,-99156,0,
TX000163078,2024-07-04,C01469,P007,B045,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-898711,4400,
TX000163079,2024-07-16,C02486,P002,B024,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-400809,4400,
TX000163080,2024-07-29,C02486,P002,B024,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-406148,4400,
TX000163081,2024-07-03,C02433,P202,B005,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-316045,4400,
TX000163082,2024-07-01,C02433,P006,B005,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-394190,4400,
TX000163083,2024-07-02,C02433,P006,B005,CH4,Mobile Banking,T08,Nhận lương,Credit,758105,0,
TX000163084,2024-07-12,C02830,P202,B050,CH1,Quầy giao dịch,T07,Trả nợ vay,Debit,-258262,0,5.7
TX000163085,2024-07-07,C02830,P202,B050,CH2,ATM,T08,Nhận lương,Credit,71858,0,
TX000163086,2024-07-29,C02830,P004,B050,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-129172,0,
TX000163087,2024-07-12,C02975,P202,B005,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-293634,4400,
TX000163088,2024-07-27,C02975,P202,B005,CH4,Mobile Banking,T01,Gửi tiền mặt,Credit,1422072,0,
TX000163089,2024-07-02,C02975,P002,B005,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-1533866,0,
TX000163090,2024-07-15,C02975,P002,B005,CH3,Internet Banking,T08,Nhận lương,Credit,305560,0,
TX000163091,2024-07-13,C02975,P202,B005,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-1115072,800,
TX000163092,2024-07-22,C04172,P201,B032,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-1420716,4400,
TX000163093,2024-07-10,C04172,P003,B032,CH3,Internet Banking,T05,Thanh toán hóa đơn,Debit,-899893,4400,
TX000163094,2024-07-05,C04172,P201,B032,CH2,ATM,T01,Gửi tiền mặt,Credit,1337822,0,
TX000163095,2024-07-13,C02745,P004,B028,CH4,Mobile Banking,T03,Chuyển khoản nội bộ,Debit,-756177,4400,
TX000163096,2024-07-05,C01690,P007,B049,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-213198,0,
TX000163097,2024-07-17,C01690,P203,B049,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-218236,4400,
TX000163098,2024-07-07,C00564,P203,B026,CH3,Internet Banking,T01,Gửi tiền mặt,Credit,1072387,0,
TX000163099,2024-07-03,C00564,P006,B026,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-407970,4400,
TX000163100,2024-07-26,C00564,P006,B026,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-1460218,4400,
TX000163101,2024-07-31,C03012,P004,B045,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-1353789,812,
TX000163102,2024-07-15,C03012,P004,B045,CH3,Internet Banking,T02,Rút tiền mặt,Debit,-3303273,0,
TX000163103,2024-07-16,C03012,P202,B045,CH3,Internet Banking,T03,Chuyển khoản nội bộ,Debit,-5823485,4400,
TX000163104,2024-07-18,C03012,P004,B045,CH4,Mobile Banking,T08,Nhận lương,Credit,4820644,0,
TX000163105,2024-07-01,C03012,P004,B045,CH2,ATM,T02,Rút tiền mặt,Debit,-2958501,0,
TX000163106,2024-07-28,C03012,P202,B045,CH4,Mobile Banking,T04,Chuyển khoản liên ngân hàng,Debit,-10691212,4400,
TX000163107,2024-07-06,C02595,P003,B022,CH3,Internet Banking,T07,Trả nợ vay,Debit,-324003,0,
TX000163108,2024-07-06,C00257,P203,B035,CH4,Mobile Banking,T05,Thanh toán hóa đơn,Debit,-179422,4400,
TX000163109,2024-07-05,C00257,P203,B035,CH4,Mobile Banking,T02,Rút tiền mặt,Debit,-389498,0,
TX000163110,2024-07-03,C00257,P004,B035,CH1,Quầy giao dịch,T08,Nhận lương,Credit,1960061,0,11.8
TX000163111,2024-07-31,C00257,P203,B035,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-93394,800,
TX000163112,2024-07-26,C01585,P202,B036,CH3,Internet Banking,T06,Mua sắm thẻ,Debit,-522164,800,
TX000163113,2024-07-28,C01585,P202,B036,CH3,Internet Banking,T08,Nhận lương,Credit,885836,0,
TX000163114,2024-07-30,C01585,P007,B036,CH1,Quầy giao dịch,T05,Thanh toán hóa đơn,Debit,-42334,11000,10.2
TX000163115,2024-07-24,C00839,P201,B025,CH3,Internet Banking,T07,Trả nợ vay,Debit,-893924,0,
TX000163116,2024-07-05,C00839,P201,B025,CH4,Mobile Banking,T07,Trả nợ vay,Debit,-1062426,0,
TX000163117,2024-07-05,C00839,P002,B025,CH3,Internet Banking,T04,Chuyển khoản liên ngân hàng,Debit,-1221008,4400,
